key,label,resource_id,native_va,native_string_found,category,value_hint,pq25_location,current_state,known_good_state,current_value6,target_value6,pending_write_target,raw_value_key,raw_address4,coding_type,tail_bytes,write_tuple_status,confidence,notes
car_setting_ac_eco_mode,A/C ECO mode,0x7f14045d,0x00B67236,True,comfort,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_ac_evaporator_control,A/C power,0x7f14045e,0x00AD8E4A,True,comfort,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_ac_illuminate_on_off_switch_when_warm_cold_air_changes,Illuminate on/off switch when warm/cold air changes in AUTO mode,0x7f14045f,0x00B802E1,True,comfort,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_ac_mode_remote_engine_start,A/C mode when engine is started via remote…,0x7f140460,0x0080B38B,True,comfort,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_ac_noise_reduction,A/C compressor noise reduction,0x7f140461,0x00991AD6,True,comfort,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_ac_region,A/C configuration region,0x7f140462,0x00B72B0E,True,comfort,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_ac_when_engine_on,Allow A/C when engine running,0x7f140463,0x0080B3B3,True,comfort,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_acc_default_distance_in_mmi,Adaptive cruise control default distance menu in MMI,0x7f140464,0x00B8181F,True,driver_assistance,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_acc_in_mmi,Adaptive cruise control menu in MMI,0x7f140465,0x00C749CC,True,driver_assistance,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_acc_increments_in_1km,Adaptive cruise control increments in 1 km/h (1 mph),0x7f140466,0x00ADA517,True,driver_assistance,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_acc_overtaking_on_right,Adaptive cruise control overtaking on the right,0x7f140467,0x0085C950,True,driver_assistance,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_acceleration_mfd,Acceleration display in MFD,0x7f140468,0x00871D6A,True,app_catalog,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_acknowledgement_function,Blink when locking/unlocking,0x7f140469,0x00A5B8AB,True,locking,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_acknowledgment_function_1,Acknowledgment_function 1,0x7f14046a,0x00947661,True,app_catalog,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_acol_function,"Adaptive Front-lighting System (AFS) ""aCol"" function",0x7f14046b,0x00B99B5B,True,lighting_general,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_activate_personalisation_profiles,MIB2 personalisation profiles,0x7f14046c,0x007934C0,True,app_catalog,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_activate_personalisation_profiles_enable_profile_variant,MIB2 personalisation profiles enable profile variant,0x7f14046d,0x00C523E1,True,app_catalog,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_activate_personalisation_profiles_hvac,MIB2 personalisation profiles for HVAC,0x7f14046e,0x006A7D32,True,app_catalog,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_activate_personalisation_profiles_instrument_cluster,MIB2 personalisation profiles for instrument cluster,0x7f14046f,0x009EEED2,True,instrument_cluster,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_activate_personalisation_profiles_key_assignment,MIB2 personalisation profiles assignment to key,0x7f140470,0x0074FE76,True,app_catalog,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_activate_personalisation_profiles_number,Number of MIB2 personalisation profiles,0x7f140471,0x00735E2A,True,app_catalog,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_activate_personalisation_profiles_show_in_menu,Show MIB2 personalisation profiles in car menu,0x7f140472,0x00A75845,True,app_catalog,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_activate_personalisation_profiles_step_1,MIB2 personalisation profiles (step 1 of 2),0x7f140473,0x00A5BB90,True,app_catalog,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_activate_personalisation_profiles_step_2,MIB2 personalisation profiles (step 2 of 2),0x7f140474,0x00BF2C63,True,app_catalog,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_activate_power_window_with_jamming_protection,Power windows with jamming protection,0x7f140475,0x00AC5F08,True,windows_mirrors,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_activate_subwoofer_output_pins,Activate subwoofer and center speaker output pins,0x7f140476,0x00871DB2,True,app_catalog,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_active_info_view_display_logo,Active info view display logo,0x7f140477,0x00B9AF01,True,app_catalog,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_active_rear_wing_control,Rear wing control,0x7f140478,0x0074E347,True,app_catalog,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_active_vip,Gesture-based trunk opening activated,0x7f140479,0x00735CA9,True,app_catalog,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_adaptive_cruise_control_stop_and_go,Adaptive cruise control (ACC) with Stop-and-Go,0x7f14047a,0x00C6596C,True,driver_assistance,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_adaptive_drive,Adaptive drive,0x7f14047b,0x00A65B9B,True,app_catalog,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_adaptive_driving_beam,Adaptive driving beam,0x7f14047c,0x00C42A76,True,lighting_general,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_adaptive_headlights_idrive,Adaptive headlights in iDrive,0x7f14047d,0x0077DB32,True,lighting_drl_adl,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_adaptive_lane_guidance,Adaptive lane guidance (req. lane assist),0x7f14047e,0x007358AC,True,driver_assistance,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_adaptive_lane_guidance_intervention_point,Adaptive lane guidance intervention point,0x7f14047f,0x008356AE,True,driver_assistance,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_adaptive_steering_manual_menu,Adaptive steering manual menu,0x7f140480,0x00983F40,True,app_catalog,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_addition_high_beam_bi_xenon,Additional high beam with bi-xenon,0x7f140481,0x00C380BE,True,lighting_general,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_address_book_idrive,Address book in iDrive,0x7f140482,0x00B52CB9,True,app_catalog,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
car_setting_adjust_seat_automatically_from_key,Automatically adjust seat based on key,0x7f140483,0x006D9581,True,comfort,setting/category label,,,,,,False,unknown,unknown,unknown,unknown,not mapped to this BCM,unmapped,App-visible Carista resource string. Runtime vehicle support is selected by native availability checks.
